source_order,source_bq,source_artno,link_code,model_number,buyer_intent,keyword_cluster,title,primary_color,hero_angle,hero_source_anchor,main_image_roles,detail_focus,source_main_count,source_detail_count,source_color_count,facts_source,asset_folder,image_status,cdn_status,excel_status
44,BQ044,811,BQ044-W1,BQ044-W1 / 811,Importer and wholesaler core sourcing,wholesale walking shoes; factory shoe supplier; bulk casual footwear,Wholesale Model 811 Knit Lace-Up Casual Walking Shoes Rubber-Plastic Sole EU 35-45 for Importers and Wholesalers,Black/White,"clean white background, three-quarter front view, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ044_811\01_主图\01_main.jpg,hero | differentiator | construction | use scene | color | order support,"product overview, verified construction, size/color range, wholesale ordering",8,6,6,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ044_811\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ044_811,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
44,BQ044,811,BQ044-R1,BQ044-R1 / 811,Daily Walking Collection,daily walking shoes; casual shoe collection; footwear for online sellers,Factory Direct Model 811 Knit Lace-Up Casual Walking Shoes Daily Walking Collection for Online Sellers,All Black,"light neutral background, distinct side-profile composition, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ044_811\01_主图\02_upper.jpg,hero | differentiator | construction | use scene | color | order support,"walking, commuting and casual footwear buyers, use scenario, visible comfort structure, color collection",8,6,6,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ044_811\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ044_811,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
44,BQ044,811,BQ044-O1,BQ044-O1 / 811,OEM ODM and private-label development,OEM shoes; private label footwear; custom logo shoe factory,OEM ODM Private Label Model 811 Knit Lace-Up Casual Walking Shoes Rubber-Plastic Factory Supply for Brand Buyers,White/Grey,"clean studio background, distinct low three-quarter angle, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ044_811\01_主图\02_upper_clean_v2.png,hero | differentiator | construction | use scene | color | order support,"verified product construction, sample discussion, logo/color/packing development scope",8,6,6,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ044_811\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ044_811,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
45,BQ045,A012,BQ045-W1,BQ045-W1 / A012,Importer and wholesaler core sourcing,wholesale walking shoes; factory shoe supplier; bulk casual footwear,Wholesale Model A012 Men's High Top Knit Slip-On Sock Sneakers EU 39-45 for Importers and Wholesalers,Black/White,"clean white background, three-quarter front view, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ045_A012\01_主图\01_main_clean.png,hero | differentiator | construction | use scene | color | order support,"product overview, verified construction, size/color range, wholesale ordering",6,6,6,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ045_A012\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ045_A012,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
45,BQ045,A012,BQ045-R1,BQ045-R1 / A012,Seasonal High Top Collection,daily walking shoes; casual shoe collection; footwear for online sellers,Factory Direct Model A012 Men's High Top Knit Slip-On Sock Sneakers Seasonal High Top Collection for Online Sellers,All Black,"light neutral background, distinct side-profile composition, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ045_A012\01_主图\02_upper_clean.png,hero | differentiator | construction | use scene | color | order support,"seasonal footwear importers and online sellers, use scenario, visible comfort structure, color collection",6,6,6,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ045_A012\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ045_A012,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
45,BQ045,A012,BQ045-O1,BQ045-O1 / A012,OEM ODM and private-label development,OEM shoes; private label footwear; custom logo shoe factory,OEM ODM Private Label Model A012 Men's High Top Knit Slip-On Sock Sneakers EU 39-45 Factory Supply for Brand Buyers,Black/Gold,"clean studio background, distinct low three-quarter angle, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ045_A012\01_主图\03_structure_clean.jpg,hero | differentiator | construction | use scene | color | order support,"verified product construction, sample discussion, logo/color/packing development scope",6,6,6,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ045_A012\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ045_A012,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
46,BQ046,A155,BQ046-W1,BQ046-W1 / A155,Importer and wholesaler core sourcing,wholesale walking shoes; factory shoe supplier; bulk casual footwear,Wholesale Model A155 High Top Knit Slip-On Sock Sneakers for Men and Women EU 35-45 for Importers and Wholesalers,Black/White,"clean white background, three-quarter front view, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ046_A155\01_主图\01_main.jpg,hero | differentiator | construction | use scene | color | order support,"product overview, verified construction, size/color range, wholesale ordering",8,6,3,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ046_A155\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ046_A155,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
46,BQ046,A155,BQ046-R1,BQ046-R1 / A155,Seasonal High Top Collection,daily walking shoes; casual shoe collection; footwear for online sellers,Factory Direct Model A155 High Top Knit Slip-On Sock Sneakers for Seasonal High Top Collection for Online Sellers,All Black,"light neutral background, distinct side-profile composition, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ046_A155\01_主图\02_upper.jpg,hero | differentiator | construction | use scene | color | order support,"seasonal footwear importers and online sellers, use scenario, visible comfort structure, color collection",8,6,3,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ046_A155\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ046_A155,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
46,BQ046,A155,BQ046-O1,BQ046-O1 / A155,OEM ODM and private-label development,OEM shoes; private label footwear; custom logo shoe factory,OEM ODM Private Label Model A155 High Top Knit Slip-On Sock Sneakers for Men and Factory Supply for Brand Buyers,Red,"clean studio background, distinct low three-quarter angle, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ046_A155\01_主图\03_structure.jpg,hero | differentiator | construction | use scene | color | order support,"verified product construction, sample discussion, logo/color/packing development scope",8,6,3,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ046_A155\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ046_A155,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
47,BQ047,A189,BQ047-W1,BQ047-W1 / A189,Importer and wholesaler core sourcing,wholesale walking shoes; factory shoe supplier; bulk casual footwear,Wholesale Model A189 Men's High Top Knit Slip-On Shoes EVA Blend Sole Casual Sock for Importers and Wholesalers,Black/White,"clean white background, three-quarter front view, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ047_A189\01_主图\01_main.jpg,hero | differentiator | construction | use scene | color | order support,"product overview, verified construction, size/color range, wholesale ordering",6,6,2,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ047_A189\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ047_A189,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
47,BQ047,A189,BQ047-R1,BQ047-R1 / A189,Seasonal High Top Collection,daily walking shoes; casual shoe collection; footwear for online sellers,Factory Direct Model A189 Men's High Top Knit Slip-On Shoes EVA Seasonal High Top Collection for Online Sellers,Black/Black,"light neutral background, distinct side-profile composition, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ047_A189\01_主图\02_upper.jpg,hero | differentiator | construction | use scene | color | order support,"seasonal footwear importers and online sellers, use scenario, visible comfort structure, color collection",6,6,2,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ047_A189\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ047_A189,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
47,BQ047,A189,BQ047-O1,BQ047-O1 / A189,OEM ODM and private-label development,OEM shoes; private label footwear; custom logo shoe factory,OEM ODM Private Label Model A189 Men's High Top Knit Slip-On Shoes EVA Blend Sole Factory Supply for Brand Buyers,Black/White,"clean studio background, distinct low three-quarter angle, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ047_A189\01_主图\03_structure.jpg,hero | differentiator | construction | use scene | color | order support,"verified product construction, sample discussion, logo/color/packing development scope",6,6,2,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ047_A189\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ047_A189,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
48,BQ048,A212,BQ048-W1,BQ048-W1 / A212,Importer and wholesaler core sourcing,wholesale walking shoes; factory shoe supplier; bulk casual footwear,Wholesale Model A212 Knit Slip-On Walking Shoes with Fleece Option EU 35-45 for Importers and Wholesalers,Black/White,"clean white background, three-quarter front view, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ048_A212\01_主图\01_main.jpg,hero | differentiator | construction | use scene | color | order support,"product overview, verified construction, size/color range, wholesale ordering",6,7,8,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ048_A212\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ048_A212,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
48,BQ048,A212,BQ048-R1,BQ048-R1 / A212,Seasonal High Top Collection,daily walking shoes; casual shoe collection; footwear for online sellers,Factory Direct Model A212 Knit Slip-On Walking Shoes with Fleece Seasonal High Top Collection for Online Sellers,All Black,"light neutral background, distinct side-profile composition, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ048_A212\01_主图\02_upper.jpg,hero | differentiator | construction | use scene | color | order support,"seasonal footwear importers and online sellers, use scenario, visible comfort structure, color collection",6,7,8,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ048_A212\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ048_A212,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
48,BQ048,A212,BQ048-O1,BQ048-O1 / A212,OEM ODM and private-label development,OEM shoes; private label footwear; custom logo shoe factory,OEM ODM Private Label Model A212 Knit Slip-On Walking Shoes with Fleece Option EU Factory Supply for Brand Buyers,Grey,"clean studio background, distinct low three-quarter angle, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ048_A212\01_主图\03_structure.jpg,hero | differentiator | construction | use scene | color | order support,"verified product construction, sample discussion, logo/color/packing development scope",6,7,8,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ048_A212\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ048_A212,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
49,BQ049,A230,BQ049-W1,BQ049-W1 / A230,Importer and wholesaler core sourcing,wholesale walking shoes; factory shoe supplier; bulk casual footwear,Wholesale Model A230 Knit Lace-Up Walking Shoes Lightweight Cushion Sole Casual for Importers and Wholesalers,Grey,"clean white background, three-quarter front view, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ049_A230\01_主图\01_main.jpg,hero | differentiator | construction | use scene | color | order support,"product overview, verified construction, size/color range, wholesale ordering",6,6,5,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ049_A230\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ049_A230,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
49,BQ049,A230,BQ049-R1,BQ049-R1 / A230,Daily Walking Collection,daily walking shoes; casual shoe collection; footwear for online sellers,Factory Direct Model A230 Knit Lace-Up Walking Shoes Lightweight Daily Walking Collection for Online Sellers,Black/White,"light neutral background, distinct side-profile composition, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ049_A230\01_主图\02_upper.jpg,hero | differentiator | construction | use scene | color | order support,"walking, commuting and casual footwear buyers, use scenario, visible comfort structure, color collection",6,6,5,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ049_A230\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ049_A230,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
49,BQ049,A230,BQ049-O1,BQ049-O1 / A230,OEM ODM and private-label development,OEM shoes; private label footwear; custom logo shoe factory,OEM ODM Private Label Model A230 Knit Lace-Up Walking Shoes Lightweight Cushion Factory Supply for Brand Buyers,White,"clean studio background, distinct low three-quarter angle, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ049_A230\01_主图\03_structure.jpg,hero | differentiator | construction | use scene | color | order support,"verified product construction, sample discussion, logo/color/packing development scope",6,6,5,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ049_A230\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ049_A230,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
50,BQ050,A828,BQ050-W1,BQ050-W1 / A828,Importer and wholesaler core sourcing,wholesale walking shoes; factory shoe supplier; bulk casual footwear,Wholesale Model A828 Knit Lace-Up Casual Walking Shoes Regular Fit EU 35-45 for Importers and Wholesalers,Black/White,"clean white background, three-quarter front view, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ050_A828\01_主图\01_black_white_clean.jpg,hero | differentiator | construction | use scene | color | order support,"product overview, verified construction, size/color range, wholesale ordering",12,9,6,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ050_A828\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ050_A828,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
50,BQ050,A828,BQ050-R1,BQ050-R1 / A828,Daily Walking Collection,daily walking shoes; casual shoe collection; footwear for online sellers,Factory Direct Model A828 Knit Lace-Up Casual Walking Shoes Regular Fit Daily Walking Collection for Online Sellers,All Black,"light neutral background, distinct side-profile composition, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ050_A828\01_主图\01_main.jpg,hero | differentiator | construction | use scene | color | order support,"walking, commuting and casual footwear buyers, use scenario, visible comfort structure, color collection",12,9,6,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ050_A828\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ050_A828,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
50,BQ050,A828,BQ050-O1,BQ050-O1 / A828,OEM ODM and private-label development,OEM shoes; private label footwear; custom logo shoe factory,OEM ODM Private Label Model A828 Knit Lace-Up Casual Walking Shoes Regular Fit EU Factory Supply for Brand Buyers,Grey,"clean studio background, distinct low three-quarter angle, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ050_A828\01_主图\02_all_black_clean.jpg,hero | differentiator | construction | use scene | color | order support,"verified product construction, sample discussion, logo/color/packing development scope",12,9,6,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ050_A828\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ050_A828,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
51,BQ051,K6689,BQ051-W1,BQ051-W1 / K6689,Importer and wholesaler core sourcing,wholesale walking shoes; factory shoe supplier; bulk casual footwear,Wholesale Model K6689 Knit Slip-On Walking Shoes Rubber Sole Casual Sneakers EU 35-45 for Importers and Wholesalers,Black/White,"clean white background, three-quarter front view, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ051_K6689\01_主图\01_main.jpg,hero | differentiator | construction | use scene | color | order support,"product overview, verified construction, size/color range, wholesale ordering",7,6,3,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ051_K6689\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ051_K6689,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
51,BQ051,K6689,BQ051-R1,BQ051-R1 / K6689,Travel and Commuting Collection,daily walking shoes; casual shoe collection; footwear for online sellers,Factory Direct Model K6689 Knit Slip-On Walking Shoes Rubber Travel and Commuting Collection for Online Sellers,All Black,"light neutral background, distinct side-profile composition, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ051_K6689\01_主图\02_upper.jpg,hero | differentiator | construction | use scene | color | order support,"travel, commuting and daily-casual footwear buyers, use scenario, visible comfort structure, color collection",7,6,3,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ051_K6689\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ051_K6689,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
51,BQ051,K6689,BQ051-O1,BQ051-O1 / K6689,OEM ODM and private-label development,OEM shoes; private label footwear; custom logo shoe factory,OEM ODM Private Label Model K6689 Knit Slip-On Walking Shoes Rubber Sole Casual Factory Supply for Brand Buyers,Grey,"clean studio background, distinct low three-quarter angle, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ051_K6689\01_主图\03_structure.jpg,hero | differentiator | construction | use scene | color | order support,"verified product construction, sample discussion, logo/color/packing development scope",7,6,3,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ051_K6689\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ051_K6689,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
52,BQ052,9212,BQ052-W1,BQ052-W1 / 9212,Importer and wholesaler core sourcing,wholesale walking shoes; factory shoe supplier; bulk casual footwear,Wholesale Model 9212 Knit Lace-Up Bubble Sole Casual Walking Shoes Regular Fit EU for Importers and Wholesalers,White,"clean white background, three-quarter front view, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ052_9212\01_主图\01_main.jpg,hero | differentiator | construction | use scene | color | order support,"product overview, verified construction, size/color range, wholesale ordering",6,6,4,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ052_9212\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ052_9212,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
52,BQ052,9212,BQ052-R1,BQ052-R1 / 9212,Daily Walking Collection,daily walking shoes; casual shoe collection; footwear for online sellers,Factory Direct Model 9212 Knit Lace-Up Bubble Sole Casual Walking Shoes Daily Walking Collection for Online Sellers,Apricot,"light neutral background, distinct side-profile composition, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ052_9212\01_主图\02_upper.jpg,hero | differentiator | construction | use scene | color | order support,"walking, commuting and casual footwear buyers, use scenario, visible comfort structure, color collection",6,6,4,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ052_9212\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ052_9212,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
52,BQ052,9212,BQ052-O1,BQ052-O1 / 9212,OEM ODM and private-label development,OEM shoes; private label footwear; custom logo shoe factory,OEM ODM Private Label Model 9212 Knit Lace-Up Bubble Sole Casual Walking Shoes Factory Supply for Brand Buyers,Black/Apricot,"clean studio background, distinct low three-quarter angle, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ052_9212\01_主图\03_structure.jpg,hero | differentiator | construction | use scene | color | order support,"verified product construction, sample discussion, logo/color/packing development scope",6,6,4,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ052_9212\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ052_9212,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
53,BQ059,A1888,BQ059-W1,BQ059-W1 / A1888,Importer and wholesaler core sourcing,wholesale walking shoes; factory shoe supplier; bulk casual footwear,Wholesale Model A1888 High Top Knit Sock Sneakers Slip-On Cushion Sole Casual Walking for Importers and Wholesalers,Black/White,"clean white background, three-quarter front view, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ059_A1888\01_主图\01_main.jpg,hero | differentiator | construction | use scene | color | order support,"product overview, verified construction, size/color range, wholesale ordering",6,6,2,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ059_A1888\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ059_A1888,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
53,BQ059,A1888,BQ059-R1,BQ059-R1 / A1888,Seasonal High Top Collection,daily walking shoes; casual shoe collection; footwear for online sellers,Factory Direct Model A1888 High Top Knit Sock Sneakers Slip-On Seasonal High Top Collection for Online Sellers,All Black,"light neutral background, distinct side-profile composition, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ059_A1888\01_主图\02_upper.jpg,hero | differentiator | construction | use scene | color | order support,"seasonal footwear importers and online sellers, use scenario, visible comfort structure, color collection",6,6,2,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ059_A1888\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ059_A1888,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
53,BQ059,A1888,BQ059-O1,BQ059-O1 / A1888,OEM ODM and private-label development,OEM shoes; private label footwear; custom logo shoe factory,OEM ODM Private Label Model A1888 High Top Knit Sock Sneakers Slip-On Cushion Sole Factory Supply for Brand Buyers,Black/White,"clean studio background, distinct low three-quarter angle, one complete pair",E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ059_A1888\01_主图\03_structure.jpg,hero | differentiator | construction | use scene | color | order support,"verified product construction, sample discussion, logo/color/packing development scope",6,6,2,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ059_A1888\00_上架填写表.md,E:\贝强大文件\01_产品资产\02_可发布素材\00_最终上传\BQ059_A1888,NEEDS_6_UNIQUE_MAIN_AND_4_UNIQUE_DETAIL,PENDING_ALIBABA_IMAGE_BANK,PENDING_IMAGE_URLS
